"B1R1,C,2","B1R2,C,2","B1R4,C,3","B1R5,C,3","B1R6,C,1","B1R7,C,1","B1R8,C,1","B1R9,C,1","B7R1AK2,N,2,0","B7R1AK3,N,2,0","B7R1AK4,N,2,0","B7R1AK5,N,2,0","FILLER_ID,C,3","REC_TYPE,C,1"
32,18,140,005,2,2,1,3,0,0,0,0,2,6
32,18,140,006,2,2,1,1,0,0,0,0,2,6
32,18,140,007,2,2,1,3,0,0,0,0,2,6
32,18,140,008,2,2,1,3,0,0,0,0,2,6
32,18,140,009,2,2,1,3,0,0,0,0,2,6
32,18,140,010,2,2,1,3,0,0,0,0,2,6
32,18,140,011,2,2,1,3,0,0,0,0,2,6
32,18,140,012,2,2,1,3,0,0,0,0,2,6
32,18,140,013,2,2,1,3,0,0,0,0,2,6
32,18,150,001,2,2,1,2,0,0,0,0,2,6
32,18,150,002,2,2,1,3,0,0,0,0,2,6
32,18,150,003,2,2,1,1,0,0,0,0,2,6
32,18,150,004,2,1,1,1,0,0,0,0,2,6
32,18,150,005,2,2,1,2,0,0,0,0,2,6
32,18,150,006,2,1,1,2,0,1,0,1,2,6
32,18,150,007,2,2,1,2,0,0,0,0,2,6
32,18,150,008,2,2,1,2,0,0,0,0,2,6
32,18,150,009,2,2,1,3,0,0,0,0,2,6
32,18,160,001,2,2,1,1,0,0,0,0,2,6
32,18,160,002,2,3,1,3,0,0,0,0,2,6
32,18,160,003,2,2,1,2,0,0,0,0,2,6
32,18,160,004,2,2,1,3,0,0,0,0,2,6
32,18,160,005,2,3,1,2,0,0,0,0,2,6
32,18,710,001,1,2,2,1,0,0,0,0,2,6
32,18,710,002,1,2,2,3,0,2,0,2,2,6
32,18,710,003,1,2,2,3,0,3,0,3,2,6
32,18,710,004,2,2,2,3,6,0,6,0,2,6
32,18,710,005,1,2,2,3,1,6,1,6,2,6
32,18,710,006,1,1,2,3,0,10,0,10,2,6
32,18,710,007,1,2,2,3,0,15,0,15,2,6
32,18,720,001,1,3,1,3,0,1,0,5,2,6
32,18,720,002,1,3,1,2,0,9,0,9,2,6
32,18,720,003,1,3,1,3,0,9,0,9,2,6
32,18,720,004,1,2,2,3,2,0,2,0,2,6
32,18,720,005,1,3,2,3,0,1,0,1,2,6
32,18,720,006,1,3,1,3,0,2,0,2,2,6
32,18,720,007,1,2,2,3,0,7,0,7,2,6
32,18,720,008,1,2,2,3,0,14,0,14,2,6
32,18,730,001,1,2,1,3,0,8,0,8,2,6
32,18,730,002,1,2,2,3,0,3,0,3,2,6
32,18,730,003,1,3,1,3,0,7,0,7,2,6
32,18,730,004,1,3,1,3,0,10,0,10,2,6
32,18,730,005,1,2,2,3,0,3,0,3,2,6
32,18,730,006,1,2,2,3,0,2,0,2,2,6
32,18,740,001,1,3,2,3,0,17,0,17,2,6
32,18,740,002,1,3,2,3,0,3,0,3,2,6
32,18,740,003,1,3,2,3,0,1,0,1,2,6
32,18,740,004,1,3,1,3,0,1,0,1,2,6
32,18,740,005,1,3,1,3,0,8,0,8,2,6
32,19,010,001,2,2,1,3,0,0,0,0,2,6
32,19,010,002,2,2,1,3,0,0,0,0,2,6
32,19,010,003,2,2,1,3,0,0,0,0,2,6
32,19,010,004,2,2,1,3,0,0,0,0,2,6
32,19,010,005,2,2,1,3,0,0,0,0,2,6
32,19,010,006,2,2,1,3,0,0,0,0,2,6
32,19,010,007,2,2,1,3,0,0,0,0,2,6
32,19,010,008,1,2,1,3,0,0,0,0,2,6
32,19,010,009,1,2,1,3,0,0,0,0,2,6
32,19,010,010,2,2,1,3,0,0,0,0,2,6
32,19,010,011,2,2,1,2,0,0,0,0,2,6
32,19,010,012,2,2,1,2,0,0,0,0,2,6
32,19,010,013,2,2,1,2,0,0,0,0,2,6
32,19,010,014,2,2,1,3,0,0,0,0,2,6
32,19,010,015,2,2,1,3,0,0,0,0,2,6
32,19,010,016,2,2,1,3,0,0,0,0,2,6
32,19,010,017,2,2,1,3,0,0,0,0,2,6
32,19,010,018,2,2,1,3,0,0,0,0,2,6
32,19,010,019,2,2,1,3,0,0,0,0,2,6
32,19,020,001,2,2,1,1,0,0,0,0,2,6
32,19,020,002,2,2,1,2,0,0,0,0,2,6
32,19,020,003,2,2,1,1,0,0,0,0,2,6
32,19,020,004,2,2,1,1,0,0,0,0,2,6
32,19,020,005,2,3,1,2,0,0,0,0,2,6
32,19,020,006,2,3,1,2,0,0,0,0,2,6
32,19,020,007,2,3,1,1,0,0,0,0,2,6
32,19,020,008,2,2,1,1,0,0,0,0,2,6
32,19,020,009,2,2,1,2,0,0,0,0,2,6
32,19,020,010,2,2,1,1,0,0,0,0,2,6
32,19,020,011,2,2,1,2,0,0,0,0,2,6
32,19,020,012,2,1,1,1,0,0,0,0,2,6
32,19,020,013,2,1,1,1,0,0,0,0,2,6
32,19,020,014,2,2,1,2,0,0,0,0,2,6
32,19,020,015,2,3,1,3,0,2,0,2,2,6
32,19,020,016,2,2,1,1,0,0,0,0,2,6
32,19,020,017,2,2,1,2,0,0,0,0,2,6
32,19,020,018,2,2,1,1,0,0,0,0,2,6
32,19,020,019,2,2,1,1,0,1,0,1,2,6
32,19,020,020,2,1,1,1,0,0,0,0,2,6
32,19,030,001,2,2,1,1,0,0,0,0,2,6
32,19,030,002,2,1,1,1,0,0,0,0,2,6
32,19,030,003,2,2,1,2,0,0,0,0,2,6
32,19,030,004,2,2,1,2,0,0,0,0,2,6
32,19,030,005,2,2,1,2,0,0,0,0,2,6
32,19,030,006,2,2,1,3,0,0,0,0,2,6
32,19,030,007,2,2,1,2,0,0,0,0,2,6
32,19,030,008,2,2,1,1,0,0,0,0,2,6
32,19,030,009,2,2,1,2,0,0,0,0,2,6
32,19,030,010,1,2,1,2,0,0,0,0,2,6
32,19,030,011,1,2,1,3,0,0,0,0,2,6
32,19,030,012,2,2,1,3,0,0,0,0,2,6
32,19,030,013,2,2,1,3,0,0,0,0,2,6
32,19,030,014,1,3,1,1,0,0,0,0,2,6
32,19,030,015,2,2,1,2,0,0,0,0,2,6
32,19,030,016,1,2,1,2,0,2,0,2,2,6
32,19,030,017,2,2,1,3,0,0,0,0,2,6
32,19,030,018,1,2,1,1,0,0,0,0,2,6
32,19,030,019,1,2,1,3,0,1,0,1,2,6
32,19,030,020,2,2,1,3,0,0,0,0,2,6
32,19,030,021,2,2,2,1,0,0,0,0,2,6
32,19,030,022,2,2,1,1,0,0,0,0,2,6
32,19,040,001,2,2,1,2,0,0,0,0,2,6
32,19,040,002,2,3,1,2,0,0,0,0,2,6
32,19,040,003,2,1,1,2,0,0,0,0,2,6
32,19,040,004,2,3,1,2,0,0,0,0,2,6
32,19,040,005,1,3,1,3,0,0,0,0,2,6
32,19,040,006,2,3,1,1,0,0,0,0,2,6
32,19,040,007,2,3,1,2,0,0,0,0,2,6
32,19,040,008,2,1,1,1,0,0,0,0,2,6
32,19,040,009,2,3,1,2,0,0,0,0,2,6
32,19,040,010,2,2,1,2,0,0,0,0,2,6
32,19,040,011,1,3,1,3,0,0,0,0,2,6
32,19,040,012,2,3,1,2,0,0,0,0,2,6
32,19,040,013,2,3,1,3,0,0,0,0,2,6
32,19,040,014,2,1,1,2,0,0,0,0,2,6
32,19,040,015,1,3,1,3,0,1,0,1,2,6
32,19,040,016,1,4,1,3,0,0,0,0,2,6
32,19,040,017,2,3,1,3,0,3,0,3,2,6
32,19,040,018,2,2,1,3,0,0,0,0,2,6
32,19,040,019,2,3,1,1,0,0,0,0,2,6
32,19,040,020,2,3,1,3,0,0,0,0,2,6
32,19,040,021,2,3,1,3,0,0,0,0,2,6
32,19,040,022,2,1,1,2,0,1,0,1,2,6
32,19,050,001,2,1,1,2,0,0,0,0,2,6
32,19,050,002,2,2,1,2,0,0,0,0,2,6
32,19,050,003,1,2,1,1,0,1,0,1,2,6
32,19,050,004,1,1,1,3,0,2,0,2,2,6
32,19,050,005,1,2,2,1,0,0,0,0,2,6
32,19,050,006,2,2,1,2,0,2,0,2,2,6
32,19,050,007,1,2,1,3,0,1,0,3,2,6
32,19,050,008,2,3,1,2,0,2,0,2,2,6
32,19,050,009,2,3,1,1,0,0,0,0,2,6
32,19,050,010,2,2,1,1,0,0,0,0,2,6
32,19,050,011,1,2,1,3,0,1,0,1,2,6
32,19,050,012,2,2,1,3,0,1,0,1,2,6
32,19,050,013,1,2,1,3,0,2,0,2,2,6
32,19,050,014,2,2,1,3,0,1,0,1,2,6
32,19,050,015,2,2,1,2,0,0,0,0,2,6
32,19,050,016,2,2,1,3,0,0,0,0,2,6
32,19,050,017,2,2,1,1,0,0,0,0,2,6
32,19,050,018,1,2,1,3,0,2,0,2,2,6
32,19,050,019,1,1,1,3,0,0,0,0,2,6
32,19,050,020,2,2,1,2,0,0,0,0,2,6
32,19,060,001,2,2,1,3,0,9,0,9,2,6
32,19,060,002,1,2,1,3,0,4,0,4,2,6
32,19,060,003,1,1,1,3,0,2,0,2,2,6
32,19,060,004,2,2,1,1,0,0,0,0,2,6
32,19,060,005,1,2,1,3,0,2,0,2,2,6
32,19,060,006,1,2,1,2,0,6,0,6,2,6
32,19,060,007,1,2,1,3,0,4,0,4,2,6
32,19,060,008,1,2,1,3,0,6,0,6,2,6
32,19,060,009,1,2,1,3,0,6,0,6,2,6
32,19,060,010,1,2,1,3,0,1,0,1,2,6
32,19,060,011,2,2,1,3,0,6,0,6,2,6
32,19,060,012,1,2,1,3,0,7,0,7,2,6
32,19,060,013,2,3,1,1,0,1,0,1,2,6
32,19,060,014,1,2,1,3,0,1,0,1,2,6
32,19,060,015,1,3,1,1,0,1,0,1,2,6
32,19,060,016,1,2,1,1,0,3,0,3,2,6
32,19,060,017,1,2,1,3,0,3,0,3,2,6
32,19,060,018,1,4,1,3,0,8,0,8,2,6
32,19,060,019,1,2,1,1,0,7,0,7,2,6
32,19,060,020,1,1,1,3,0,5,0,5,2,6
32,19,060,021,1,4,1,3,0,1,0,1,2,6
32,19,070,001,1,2,1,1,0,1,0,1,2,6
32,19,070,002,2,3,1,3,0,0,0,0,2,6
32,19,070,003,2,2,2,2,0,0,0,0,2,6
32,19,070,004,2,1,1,3,0,4,0,4,2,6
32,19,070,005,1,2,1,3,0,6,0,6,2,6
32,19,070,006,1,1,1,2,0,2,0,2,2,6
32,19,070,007,1,2,1,3,0,5,0,5,2,6
32,19,070,008,1,2,1,1,0,1,0,1,2,6
32,19,070,009,1,2,1,3,0,5,0,5,2,6
32,19,070,010,1,2,1,3,0,7,0,7,2,6
32,19,080,001,1,2,1,2,0,2,0,2,2,6
32,19,080,002,1,2,1,3,1,0,1,0,2,6
32,19,080,003,1,1,1,3,0,2,0,2,2,6
32,19,080,004,2,2,1,2,0,0,0,0,2,6
32,19,080,005,1,2,1,2,0,0,0,0,2,6
32,19,080,006,2,1,1,3,0,1,0,1,2,6
32,19,080,007,2,2,1,2,0,2,0,2,2,6
32,19,080,008,2,2,1,2,0,6,0,6,2,6
32,19,080,009,1,2,1,2,0,2,0,2,2,6
32,19,080,010,2,2,1,3,0,0,0,0,2,6
32,19,090,001,2,2,1,2,0,0,0,0,2,6
32,19,090,002,2,2,1,1,0,0,0,0,2,6
32,19,090,003,2,2,1,3,0,0,0,0,2,6
32,19,090,004,2,2,1,3,0,1,0,1,2,6
32,19,090,005,2,1,1,3,0,0,0,0,2,6
32,19,090,006,2,2,1,3,0,0,0,0,2,6
32,19,090,007,2,2,1,3,0,3,0,3,2,6
32,19,090,008,2,2,1,2,0,0,0,0,2,6
32,19,090,009,2,1,1,1,0,0,0,0,2,6
32,19,090,010,2,3,1,1,0,0,0,0,2,6
32,19,090,011,2,2,1,1,0,0,0,0,2,6
32,19,090,012,2,2,1,1,0,0,0,0,2,6
32,19,100,001,2,2,1,2,0,0,0,0,2,6
32,19,100,002,2,2,1,2,0,0,0,0,2,6
32,19,100,003,2,1,1,2,0,0,0,0,2,6
32,19,100,004,1,2,1,1,0,0,0,0,2,6
32,19,100,005,1,2,2,1,0,1,0,1,2,6
32,19,100,006,2,4,1,2,0,0,0,0,2,6
32,19,100,007,2,2,1,2,0,0,0,0,2,6
32,19,100,008,2,3,1,1,0,0,0,0,2,6
32,19,100,009,2,2,1,2,0,0,0,0,2,6
32,19,100,010,2,2,1,2,0,0,0,0,2,6
32,19,100,011,2,2,1,2,0,0,0,0,2,6
32,19,100,012,2,2,1,2,0,0,0,0,2,6
32,19,100,013,2,3,1,1,0,0,0,0,2,6
32,19,100,014,2,2,1,3,0,0,0,0,2,6
32,19,100,015,2,1,1,1,0,0,0,0,2,6
32,19,100,016,2,2,1,2,0,0,0,0,2,6
32,19,100,017,2,2,1,3,0,0,0,0,2,6
32,19,100,018,2,2,1,3,0,0,0,0,2,6
32,19,100,019,2,2,1,2,0,0,0,0,2,6
32,19,100,020,2,2,1,1,0,0,0,0,2,6
32,19,110,001,2,3,1,3,0,0,0,0,2,6
32,19,110,002,2,3,1,2,0,0,0,0,2,6
32,19,110,003,2,3,1,3,0,0,0,0,2,6
32,19,110,004,1,4,1,1,0,0,0,0,2,6
32,19,110,005,2,2,2,2,0,0,0,0,2,6
32,19,110,006,2,3,1,3,0,0,0,0,2,6
32,19,110,007,1,1,1,2,0,0,0,0,2,6
32,19,110,008,2,3,1,2,0,0,0,0,2,6
32,19,110,009,2,3,1,1,0,0,0,0,2,6
32,19,110,010,2,3,1,2,0,0,0,0,2,6
32,19,110,011,1,1,1,1,0,1,0,1,2,6
32,19,110,012,2,3,1,2,0,0,0,0,2,6
32,19,110,013,2,3,1,2,0,0,0,0,2,6
32,19,110,014,2,2,1,2,0,0,0,0,2,6
32,19,110,015,2,3,1,2,0,0,0,0,2,6
32,19,110,016,1,3,1,2,0,0,0,0,2,6
32,19,110,017,2,2,1,1,0,0,0,0,2,6
32,19,110,018,2,2,1,3,0,0,0,0,2,6
32,19,120,001,2,3,1,2,0,0,0,0,2,6
32,19,120,002,2,1,1,2,0,0,0,0,2,6
32,19,120,003,2,1,1,2,0,0,0,0,2,6
32,19,120,004,2,2,1,2,0,0,0,0,2,6
32,19,120,005,2,3,1,3,0,0,0,0,2,6
32,19,120,006,2,3,1,2,0,0,0,0,2,6
32,19,120,007,2,3,1,2,0,0,0,0,2,6
32,19,120,008,2,3,1,2,0,0,0,0,2,6
32,19,120,009,2,3,1,2,0,0,0,0,2,6
32,19,120,010,2,3,1,2,0,0,0,0,2,6
32,19,120,011,2,3,1,3,0,0,0,0,2,6
32,19,120,012,2,2,2,3,0,0,0,0,2,6
32,19,120,013,2,1,1,2,0,0,0,0,2,6
32,19,120,014,2,2,1,3,0,0,0,1,2,6
32,19,120,015,2,3,1,2,0,0,0,0,2,6
32,19,120,016,2,3,1,2,0,0,0,0,2,6
32,19,130,001,2,3,1,2,0,0,0,0,2,6
32,19,130,002,2,2,1,3,0,0,0,0,2,6
32,19,130,003,2,3,1,2,0,0,0,0,2,6
32,19,130,004,2,3,1,3,0,0,0,0,2,6
32,19,130,005,2,3,1,2,0,0,0,0,2,6
32,19,130,006,2,3,2,2,0,0,0,0,2,6
32,19,130,007,2,3,1,2,0,0,0,0,2,6
32,19,130,008,2,3,1,2,0,0,0,0,2,6
32,19,130,009,2,3,1,3,0,0,0,0,2,6
32,19,130,010,2,2,1,3,0,1,0,1,2,6
32,19,130,011,2,3,1,3,0,0,0,0,2,6
32,19,130,012,2,2,1,3,0,1,0,1,2,6
32,19,130,013,2,3,1,3,0,0,0,0,2,6
32,19,130,014,2,3,1,2,0,0,0,0,2,6
32,19,130,015,2,3,1,3,0,0,0,0,2,6
32,19,130,016,2,3,1,2,0,0,0,0,2,6
32,19,130,017,2,3,1,2,0,0,0,0,2,6
32,19,130,018,2,3,1,2,0,0,0,0,2,6
32,19,130,019,2,3,1,3,0,0,0,1,2,6
32,19,130,020,1,3,1,2,0,0,0,0,2,6
32,19,130,021,1,2,1,3,1,0,1,0,2,6
32,19,130,022,2,3,1,3,0,0,0,0,2,6
32,19,130,023,2,3,1,3,0,0,0,0,2,6
32,19,130,024,2,3,1,3,0,1,0,1,2,6
32,19,130,025,2,2,1,2,0,0,0,0,2,6
32,19,130,026,2,3,1,2,0,0,0,0,2,6
32,19,140,001,2,3,1,1,0,0,0,0,2,6
32,19,140,002,2,3,1,1,0,0,0,0,2,6
32,19,140,003,2,3,1,2,0,0,0,0,2,6
32,19,140,004,2,2,1,3,0,0,0,0,2,6
32,19,140,005,2,2,1,1,0,0,0,0,2,6
32,19,140,006,2,3,1,2,0,0,0,0,2,6
32,19,140,007,2,3,1,1,0,0,0,0,2,6
32,19,140,008,2,3,1,2,0,0,0,0,2,6
32,19,140,009,2,3,1,1,0,0,0,0,2,6
32,19,140,010,2,2,1,1,0,0,0,0,2,6
32,19,140,011,2,3,1,1,0,0,0,0,2,6
32,19,140,012,2,3,1,2,0,0,0,0,2,6
32,19,140,013,2,3,1,1,0,0,0,0,2,6
32,19,140,014,2,3,1,1,0,0,0,0,2,6
32,19,150,001,2,2,2,1,0,0,0,0,2,6
32,19,150,002,2,2,1,1,0,0,0,0,2,6
32,19,150,003,2,2,1,2,0,0,0,0,2,6
32,19,150,004,1,2,1,2,0,0,0,0,2,6
32,19,150,005,2,2,1,3,0,0,0,0,2,6
32,19,150,006,1,2,1,1,0,1,1,0,2,6
32,19,150,007,2,2,1,1,0,0,0,0,2,6
32,19,150,008,2,2,1,2,0,0,0,0,2,6
32,19,150,009,2,2,1,1,0,0,0,0,2,6
32,19,150,010,2,2,1,2,0,0,0,0,2,6
32,19,150,011,2,2,1,1,0,0,0,0,2,6
32,19,150,012,2,2,1,3,0,0,0,0,2,6
32,19,150,013,2,2,1,1,0,0,0,0,2,6
32,19,150,014,2,2,2,1,0,0,0,0,2,6
32,19,150,015,2,2,2,1,0,0,0,0,2,6
32,19,150,016,2,2,1,3,0,0,0,0,2,6
32,19,150,017,2,3,1,2,0,0,0,0,2,6
32,19,150,018,2,3,1,2,0,0,0,0,2,6
32,19,150,019,2,2,1,2,0,0,0,0,2,6
32,19,150,020,2,2,1,2,0,0,0,0,2,6
32,19,150,021,2,2,1,1,0,0,0,0,2,6
32,19,150,022,2,2,1,2,0,0,0,0,2,6
32,19,150,023,2,2,1,2,0,0,0,0,2,6
32,19,150,024,2,3,1,2,0,0,0,0,2,6
32,19,150,025,2,2,1,2,0,0,0,0,2,6
32,19,150,026,2,2,1,1,0,0,0,0,2,6
32,19,150,027,2,2,1,3,0,0,0,0,2,6
32,19,150,028,2,2,1,1,0,0,0,0,2,6
32,19,150,029,2,2,1,2,0,1,0,1,2,6
32,19,150,030,2,2,1,1,0,0,0,0,2,6
32,19,160,001,1,2,1,2,0,0,0,0,2,6
32,19,160,002,2,2,1,1,0,0,0,0,2,6
32,19,160,003,1,3,1,2,0,0,0,0,2,6
32,19,160,004,2,3,1,3,0,0,0,0,2,6
32,19,160,005,1,3,1,2,0,0,0,0,2,6
32,19,160,006,2,3,1,2,0,0,0,0,2,6
32,19,160,007,1,2,1,2,0,0,0,0,2,6
32,19,160,008,2,3,1,1,0,0,0,0,2,6
32,19,160,009,2,3,1,3,0,0,0,0,2,6
32,19,160,010,2,3,1,1,0,0,0,0,2,6
32,19,160,011,2,2,1,1,0,0,0,0,2,6
32,19,160,012,2,3,1,2,0,0,0,0,2,6
32,19,160,013,2,2,1,2,0,0,0,0,2,6
32,19,160,014,2,3,1,3,0,0,0,0,2,6
32,19,160,015,1,1,1,3,0,1,0,1,2,6
32,19,160,016,1,3,1,3,1,0,1,0,2,6
32,19,160,017,2,2,1,1,0,0,0,0,2,6
32,19,160,018,2,3,1,2,0,0,0,0,2,6
32,19,160,019,2,3,1,2,0,0,0,0,2,6
32,19,160,020,2,3,1,2,0,1,0,1,2,6
32,19,160,021,2,2,1,2,0,0,0,0,2,6
32,19,160,022,2,3,1,1,0,0,0,0,2,6
32,19,160,023,2,3,1,1,0,0,0,0,2,6
32,19,710,001,1,1,1,3,0,1,0,1,2,6
32,19,710,002,1,1,1,3,0,2,0,2,2,6
32,19,710,003,1,2,1,3,0,1,0,1,2,6
32,19,710,004,1,1,1,3,0,0,0,0,2,6
32,19,710,005,1,1,1,3,0,5,0,5,2,6
32,19,710,006,1,2,1,3,3,0,3,0,2,6
32,19,710,007,1,1,1,3,0,6,0,6,2,6
32,19,710,008,1,2,1,3,0,5,0,5,2,6
32,19,710,009,1,1,1,3,0,5,0,5,2,6
32,19,710,010,1,2,1,1,0,3,0,3,2,6
32,19,710,011,1,2,1,3,2,2,2,2,2,6
32,19,710,012,1,1,1,3,0,3,0,3,2,6
32,19,710,013,2,3,1,3,0,1,0,1,2,6
32,19,720,001,1,2,2,3,0,1,0,1,2,6
32,19,720,002,1,2,2,3,0,4,0,4,2,6
32,19,720,003,1,2,2,3,0,3,0,5,2,6
32,19,720,004,1,2,2,3,0,0,0,0,2,6
32,19,720,005,1,2,2,3,0,2,0,2,2,6
32,19,720,006,1,2,2,3,0,4,0,4,2,6
32,19,720,007,2,2,2,3,0,0,0,0,2,6
32,19,720,008,1,2,2,3,0,2,0,2,2,6
32,19,730,001,1,1,2,3,0,4,0,4,2,6
32,19,730,002,1,2,2,1,0,3,0,3,2,6
32,19,730,003,1,2,2,1,0,0,0,0,2,6
32,19,730,004,1,2,2,3,0,4,0,4,2,6
32,19,730,005,1,2,2,3,0,5,0,5,2,6
32,19,730,006,1,2,2,3,0,3,0,3,2,6
32,19,730,007,1,2,2,3,0,1,0,1,2,6
32,19,730,008,1,1,2,3,0,6,0,6,2,6
32,19,730,009,1,2,2,3,0,0,0,0,2,6
32,19,730,010,1,2,2,3,0,1,0,1,2,6
32,19,730,011,1,1,2,3,0,3,0,3,2,6
32,19,730,012,1,2,2,3,0,7,0,7,2,6
32,19,740,001,1,2,1,3,0,0,0,0,2,6
32,19,740,002,1,2,1,3,0,0,0,0,2,6
32,19,740,003,1,2,1,3,0,1,0,1,2,6
32,19,740,004,1,4,1,3,0,1,0,1,2,6
32,19,740,005,1,2,1,3,0,9,0,9,2,6
32,19,740,006,1,2,1,3,0,4,0,4,2,6
32,19,740,007,1,2,1,3,0,3,0,3,2,6
32,19,740,008,1,2,1,3,0,3,0,3,2,6
32,19,740,009,1,2,1,3,0,2,0,2,2,6
32,19,740,010,1,2,1,3,0,0,0,2,2,6
32,19,740,011,2,2,1,3,0,1,0,1,2,6
32,19,750,001,1,2,1,2,0,1,0,1,2,6
32,19,750,002,1,3,1,1,1,2,1,2,2,6
32,19,750,003,1,2,1,3,0,1,0,1,2,6
32,19,750,004,1,2,1,3,0,6,0,6,2,6
32,19,750,005,1,2,1,2,0,1,0,1,2,6
32,19,750,006,1,2,1,2,0,0,0,0,2,6
32,19,750,007,1,2,1,2,0,1,0,1,2,6
32,19,750,008,1,2,1,2,0,1,0,1,2,6
32,19,750,009,1,2,1,2,0,0,0,0,2,6
32,19,750,010,2,2,1,2,0,0,0,0,2,6
32,19,750,011,2,2,1,2,0,1,0,1,2,6
32,19,750,012,1,2,1,3,0,0,0,0,2,6
32,19,750,013,1,2,1,3,0,1,0,1,2,6
32,20,010,001,2,3,1,2,0,0,0,0,2,6
32,20,010,002,2,1,1,2,0,0,0,0,2,6
32,20,010,003,2,3,1,1,0,0,0,0,2,6
32,20,010,004,2,1,1,2,0,0,0,0,2,6
32,20,010,005,2,1,1,2,0,0,0,0,2,6
32,20,010,006,2,1,1,3,0,0,0,0,2,6
32,20,010,007,2,3,1,2,0,1,0,1,2,6
32,20,010,008,2,3,1,1,0,0,0,0,2,6
32,20,010,009,2,1,1,2,0,0,0,0,2,6
32,20,010,010,2,1,1,2,0,0,0,0,2,6
32,20,010,011,2,3,1,2,0,0,0,0,2,6
32,20,010,012,2,1,1,2,0,0,0,0,2,6
32,20,010,013,2,1,1,3,0,1,0,1,2,6
32,20,020,001,2,2,1,3,0,0,0,0,2,6
32,20,020,002,2,2,1,2,0,0,0,0,2,6
32,20,020,003,2,2,1,3,0,0,0,0,2,6
32,20,020,004,2,2,1,3,0,0,0,0,2,6
32,20,020,005,2,2,1,3,0,0,0,0,2,6
32,20,020,006,2,2,1,3,0,0,0,0,2,6
32,20,020,007,2,2,1,1,0,0,0,0,2,6
32,20,020,008,2,2,1,3,0,0,0,0,2,6
32,20,020,009,2,2,1,1,0,0,0,0,2,6
32,20,020,010,2,2,1,3,0,0,0,0,2,6
32,20,020,011,2,2,1,3,0,0,0,0,2,6
32,20,020,012,2,2,1,3,0,0,0,0,2,6
32,20,020,013,2,2,1,3,0,0,0,0,2,6
32,20,030,001,2,3,1,3,0,0,0,0,2,6
32,20,030,002,2,1,1,1,0,0,0,0,2,6
32,20,030,003,2,2,1,3,0,0,0,0,2,6
32,20,030,004,2,3,1,3,0,0,0,0,2,6
32,20,030,005,2,3,1,1,0,0,0,0,2,6
32,20,030,006,2,3,1,3,0,0,0,0,2,6
32,20,030,007,2,3,1,2,0,0,0,0,2,6
32,20,030,008,2,3,1,3,0,1,0,1,2,6
32,20,030,009,2,2,1,1,0,0,0,0,2,6
32,20,030,010,2,3,1,2,0,0,0,0,2,6
32,20,040,001,2,2,1,2,0,0,0,0,2,6
32,20,040,002,2,2,1,2,0,0,0,0,2,6
32,20,040,003,2,2,1,2,0,0,0,0,2,6
32,20,040,004,2,2,1,2,0,0,0,0,2,6
32,20,040,005,2,2,1,2,0,0,0,0,2,6
32,20,040,006,2,2,1,2,0,0,0,0,2,6
32,20,040,007,2,2,1,3,0,0,0,0,2,6
32,20,040,008,2,2,1,2,0,0,0,0,2,6
32,20,040,009,2,2,1,3,0,0,0,0,2,6
32,20,040,010,2,2,1,2,0,0,0,0,2,6
32,20,040,011,2,2,1,3,0,0,0,0,2,6
32,20,040,012,2,2,1,3,0,0,0,0,2,6
32,20,040,013,2,2,1,2,0,0,0,0,2,6
32,20,050,001,2,3,1,3,0,0,0,0,2,6
32,20,050,002,2,3,1,1,0,0,0,0,2,6
32,20,050,003,2,3,1,1,0,0,0,0,2,6
32,20,050,004,2,3,1,1,0,0,0,0,2,6
32,20,050,005,2,3,1,2,0,0,0,0,2,6
32,20,050,006,2,3,1,3,0,0,0,0,2,6
32,20,050,007,2,3,1,1,0,0,0,0,2,6
32,20,050,008,2,3,1,1,0,0,0,0,2,6
32,20,050,009,2,3,1,1,0,0,0,0,2,6
32,20,050,010,2,3,1,1,0,0,0,0,2,6
32,20,050,011,2,3,1,1,0,0,0,0,2,6
32,20,050,012,2,2,1,1,0,0,0,0,2,6
32,20,050,013,2,3,1,1,0,0,0,0,2,6
32,20,060,001,2,2,1,2,0,0,0,0,2,6
32,20,060,002,2,2,1,2,0,0,0,0,2,6
32,20,060,003,2,2,1,2,0,0,0,0,2,6
32,20,060,004,2,2,1,2,0,0,0,0,2,6
32,20,060,005,2,2,1,2,0,0,0,0,2,6
32,20,060,006,2,2,1,2,0,0,0,0,2,6
32,20,060,007,2,2,1,2,0,0,0,0,2,6
32,20,060,008,2,2,1,2,0,0,0,0,2,6
32,20,060,009,2,2,1,2,0,1,0,1,2,6
32,20,060,010,2,2,1,2,0,0,0,0,2,6
32,20,060,011,2,2,1,2,0,0,0,0,2,6
32,20,060,012,2,2,1,2,0,0,0,0,2,6
32,20,060,013,2,2,1,2,0,0,0,0,2,6
32,20,060,014,2,2,1,2,0,0,0,0,2,6
32,20,060,015,2,2,1,2,0,0,0,0,2,6
32,20,060,016,2,2,1,2,0,0,0,0,2,6
32,20,060,017,2,2,1,2,0,1,0,1,2,6
32,20,060,018,2,2,1,2,0,0,0,0,2,6
32,20,060,019,2,2,1,2,0,0,0,0,2,6
32,20,060,020,2,2,1,2,0,0,0,0,2,6
32,20,070,001,2,3,1,2,0,0,0,0,2,6
32,20,070,002,2,3,1,2,0,0,0,0,2,6
32,20,070,003,2,3,1,3,0,0,0,0,2,6
